application_id,default_probability,loan_amount_inr,monthly_installment_inr,installment_to_income,credit_band,decision
LP003418,0.452614,356000,12253.87,0.3954,good,approve
LP003995,0.452488,1253000,34555.17,0.439,good,approve
LP001877,0.452337,1448000,39932.88,0.464,excellent,approve
LP000703,0.451846,1062000,24987.03,0.4358,fair,approve
LP000519,0.451747,263000,9052.72,0.228,poor,approve
LP004844,0.451304,890000,30634.67,0.5081,excellent,approve
LP002126,0.450869,172000,15101.54,0.592,fair,approve
LP000013,0.449982,279000,7694.25,0.3646,poor,approve
LP000736,0.449695,565000,19447.85,0.3498,fair,approve
LP000435,0.449653,1005000,23645.92,0.4342,excellent,approve
LP001492,0.449435,821000,28259.62,0.1574,poor,approve
LP003369,0.449423,352000,12116.18,0.2833,poor,approve
LP001358,0.448899,182000,8482.63,0.3398,poor,approve
LP002524,0.448742,1500000,35292.42,0.3053,poor,approve
LP003355,0.448627,1500000,41366.93,0.3433,poor,approve
LP000669,0.448524,1209000,30518.41,0.3943,fair,approve
LP003697,0.448275,585000,28225.92,0.4421,excellent,approve
LP000865,0.448196,1740000,14010.95,0.4813,fair,approve
LP004381,0.448187,590000,16270.99,0.349,fair,approve
LP004181,0.448008,7843000,77233.12,0.5149,fair,approve
LP004670,0.447979,1500000,35292.42,0.4006,poor,approve
LP003984,0.447903,1810000,14574.61,0.3991,fair,approve
LP001486,0.447889,341000,20636.82,0.4512,poor,approve
LP001475,0.447808,677000,23303.0,0.2796,fair,approve
LP003572,0.447611,8452000,68057.79,0.4399,poor,approve
LP004529,0.447493,445000,26930.75,0.4892,fair,approve
LP000983,0.447402,237000,14342.89,0.4752,poor,approve
LP003907,0.446558,1500000,41366.93,0.4848,excellent,approve
LP004853,0.445913,406000,13052.88,0.2887,fair,approve
LP001277,0.44567,581000,28032.92,0.3515,fair,approve
LP003246,0.445538,415000,9764.24,0.4368,excellent,approve
LP003143,0.445051,1043000,50324.15,0.4048,fair,approve
LP002586,0.444966,4265000,34342.94,0.393,poor,approve
LP004347,0.444874,1500000,51631.47,0.3167,poor,approve
LP000710,0.44446,1500000,41366.93,0.2969,excellent,approve
LP001832,0.44393,465000,28141.12,0.4019,poor,approve
LP003650,0.4439,1366000,32139.63,0.372,fair,approve
LP002509,0.44382,388000,34928.75,0.3492,fair,approve
LP003909,0.44365,801000,36869.73,0.8607,good,approve
LP000330,0.443531,430000,20747.25,0.2635,poor,approve
LP002438,0.443484,878000,24213.44,0.3945,good,approve
LP000632,0.443241,952000,32768.77,0.2958,good,approve
LP003219,0.443071,1500000,51631.47,0.4045,fair,approve
LP001211,0.442983,1832000,18040.43,0.4037,fair,approve
LP003898,0.442968,346000,11909.66,0.2099,poor,approve
LP001344,0.442924,2755000,23908.53,0.3265,poor,approve
LP002728,0.442913,478000,13182.26,0.2593,fair,approve
LP001675,0.442788,1002000,27633.11,0.4645,excellent,approve
LP003382,0.442675,205000,9891.13,0.2614,poor,approve
LP000850,0.442486,453000,21856.99,0.2899,poor,approve
LP001804,0.442428,759000,26125.52,0.1667,fair,approve
LP000550,0.442313,535000,25813.44,0.3964,good,approve
LP004921,0.442149,197000,17734.44,0.5087,good,approve
LP002550,0.442045,7091000,57098.65,0.3312,poor,approve
LP002614,0.442008,1411000,33198.4,0.5005,good,approve
LP001803,0.441267,473000,22821.98,0.352,fair,approve
LP004802,0.441114,350000,8234.9,0.4689,excellent,approve
LP002508,0.440904,972000,22869.49,0.3735,excellent,approve
LP004504,0.44064,564000,13269.95,0.4224,good,approve
LP002809,0.440395,14958000,120445.87,0.4555,poor,approve
LP004339,0.440139,838000,23110.32,0.4462,excellent,approve
LP003593,0.440112,736000,35511.58,0.4054,good,approve
LP001666,0.439983,6548000,52726.27,0.4165,poor,approve
LP004064,0.439965,1500000,135033.82,0.5636,excellent,approve
LP001629,0.439554,4240000,34141.63,0.4608,poor,approve
LP002311,0.439528,385000,34658.68,0.5065,good,approve
LP003526,0.43941,768000,26435.31,0.1813,poor,approve
LP000822,0.439387,271000,7473.63,0.2575,poor,approve
LP003275,0.439297,1276000,30022.09,0.4516,good,approve
LP001252,0.43879,1049000,24681.17,0.4136,fair,approve
LP000037,0.438706,2028000,33405.82,0.4229,poor,approve
LP003852,0.438498,521000,14368.11,0.3417,poor,approve
LP002793,0.438215,661000,15552.19,0.3765,excellent,approve
LP004771,0.43814,1500000,35292.42,0.3616,excellent,approve
LP002590,0.43814,567000,15636.7,0.2741,poor,approve
LP002136,0.43792,1013000,27936.47,0.3457,fair,approve
LP001514,0.43789,760000,17881.49,0.3386,fair,approve
LP000066,0.437741,1082000,29839.34,0.246,fair,approve
LP000803,0.437011,1267000,111242.17,0.6016,fair,approve
LP001421,0.436722,2777000,21352.73,0.4547,poor,approve
LP003168,0.436716,770000,37152.06,0.2991,poor,approve
LP002466,0.436582,309000,14909.07,0.3486,good,approve
LP000842,0.436087,304000,8383.7,0.2408,fair,approve
LP002875,0.435885,1275000,35161.89,0.4316,excellent,approve
LP002499,0.435786,188000,9070.89,0.3022,poor,approve
LP001459,0.435783,61000,10495.33,0.4998,fair,approve
LP003015,0.435519,427000,20602.51,0.1743,poor,approve
LP004081,0.435443,1500000,51631.47,0.2621,poor,approve
LP003679,0.435388,1159000,27269.28,0.4271,good,approve
LP004417,0.435153,1500000,72374.14,0.4757,excellent,approve
LP002186,0.435147,513000,17657.96,0.1638,poor,approve
LP004100,0.434879,203000,9794.63,0.3006,poor,approve
LP003307,0.43486,10050000,80925.32,0.4261,poor,approve
LP001656,0.434772,6285000,48326.21,0.4848,fair,approve
LP004428,0.434736,559000,17971.82,0.7066,good,approve
LP000011,0.434562,783000,18422.64,0.4239,good,approve
LP004158,0.434113,481000,23207.97,0.3032,good,approve
LP004318,0.434051,247000,11512.14,0.2566,poor,approve
LP002697,0.433787,568000,27405.68,0.3172,poor,approve
LP000586,0.433763,251000,11698.57,0.3608,poor,approve
LP002870,0.433709,6089000,46819.14,0.5132,poor,approve
LP000999,0.433551,243000,14706.01,0.3192,poor,approve
LP001412,0.433489,1500000,35292.42,0.376,fair,approve
LP003864,0.433343,166000,14943.74,0.5175,excellent,approve
LP004440,0.433184,862000,29670.88,0.3883,fair,approve
LP003387,0.432761,3723000,29978.6,0.4093,poor,approve
LP000628,0.43265,297000,8190.65,0.1664,fair,approve
LP002853,0.432418,229000,6315.35,0.4296,excellent,approve
LP003970,0.432175,322000,15007.72,0.2158,fair,approve
LP000309,0.432167,260000,22827.91,0.6557,fair,approve
LP000578,0.431925,1500000,41366.93,0.3637,fair,approve
LP000535,0.431809,4563000,39598.77,0.4884,poor,approve
LP002623,0.431429,676000,18642.7,0.2103,poor,approve
LP002326,0.431422,783000,18422.64,0.4251,good,approve
LP000567,0.430633,369000,10176.26,0.1096,poor,approve
LP002843,0.430006,2875000,22106.26,0.4685,poor,approve
LP001978,0.429904,1522000,25070.83,0.4937,fair,approve
LP001118,0.429646,1500000,41366.93,0.3269,excellent,approve
LP003509,0.429517,327000,11255.66,0.39,fair,approve
LP000225,0.429498,1356000,46674.85,0.4473,good,approve
LP004102,0.42936,3507000,26965.8,0.5228,fair,approve
LP003839,0.429331,535000,14754.2,0.3301,excellent,approve
LP003560,0.42925,1500000,72374.14,0.3224,fair,approve
LP001626,0.428578,1500000,35292.42,0.3799,fair,approve
LP003810,0.428544,7643000,61543.51,0.569,fair,approve
LP000786,0.428393,1296000,35741.03,0.3831,excellent,approve
LP003225,0.428196,10562000,85048.08,0.416,poor,approve
LP004175,0.428182,74000,12732.04,0.3753,poor,approve
LP000155,0.428131,242000,11676.36,0.3195,poor,approve
LP003911,0.428109,1500000,41366.93,0.197,poor,approve
LP001452,0.427992,3501000,28191.0,0.4876,poor,approve
LP002163,0.427981,3544000,28537.25,0.4449,poor,approve
LP001761,0.427697,1500000,35292.42,0.2232,fair,approve
LP001242,0.427687,6881000,52908.94,0.4712,fair,approve
LP004933,0.427526,395000,19058.52,0.4123,good,approve
LP001371,0.427438,938000,25868.12,0.4281,fair,approve
LP003244,0.427352,1166000,29432.98,0.2765,poor,approve
LP003131,0.427295,422000,11637.9,0.4328,fair,approve
LP000433,0.426933,680000,23406.26,0.443,excellent,approve
LP003259,0.426671,7359000,59256.66,0.5521,fair,approve
LP001357,0.426517,309000,14909.07,0.2509,excellent,approve
LP000458,0.426323,1500000,35292.42,0.404,fair,approve
LP001260,0.426258,404000,9505.43,0.2771,good,approve
LP001009,0.426239,1914000,31527.97,0.455,poor,approve
LP003785,0.425838,1500000,35292.42,0.3087,poor,approve
LP000191,0.425811,1533000,70563.41,0.9924,good,approve
LP002254,0.425714,260000,12544.85,0.2294,poor,approve
LP001123,0.425514,363000,12494.81,0.421,fair,approve
LP002212,0.425302,285000,13751.09,0.3102,fair,approve
LP003073,0.425222,11853000,95443.57,0.4996,poor,approve
LP000321,0.42521,417000,36855.15,0.4546,poor,approve
LP004451,0.425112,2581000,25416.13,0.3132,poor,approve
LP004544,0.425093,1500000,41366.93,0.234,poor,approve
LP004761,0.425041,1351000,37257.81,0.4585,excellent,approve
LP004255,0.424863,882000,24323.75,0.3741,fair,approve
LP004910,0.424637,1500000,51631.47,0.2483,poor,approve
LP001264,0.424315,5840000,50680.88,0.3858,poor,approve
LP001918,0.424277,423000,14560.07,0.23,poor,approve
LP004093,0.423839,294000,10119.77,0.4494,good,approve
LP000474,0.423824,947000,26116.32,0.404,fair,approve
LP003820,0.423802,376000,12942.29,0.2455,good,approve
LP004602,0.423354,247000,22235.57,0.3664,fair,approve
LP003628,0.423177,748000,20628.31,0.1875,fair,approve
LP002668,0.423095,12145000,97794.83,0.475,fair,approve
LP004740,0.422446,1217000,56018.05,0.3935,poor,approve
LP001850,0.422383,2492000,20066.26,0.3387,poor,approve
LP004466,0.422332,1500000,51631.47,0.315,good,approve
LP002848,0.422277,1149000,52888.04,0.9466,excellent,approve
LP003884,0.421885,1500000,41366.93,0.3502,poor,approve
LP000716,0.421854,645000,30062.06,0.4338,fair,approve
LP000215,0.421843,6067000,46649.98,0.5422,poor,approve
LP000843,0.421781,147000,12992.1,0.3813,poor,approve
LP001633,0.420792,2411000,110977.42,0.4506,poor,approve
LP002737,0.420774,956000,22493.04,0.3938,fair,approve
LP000709,0.420669,1013000,48876.67,0.4299,fair,approve
LP004600,0.420367,2653000,23023.35,0.4465,poor,approve
LP001404,0.42015,461000,15868.07,0.3365,poor,approve
LP004814,0.419986,508000,14009.6,0.3982,good,approve
LP000422,0.419983,583000,13716.99,0.3585,good,approve
LP002439,0.41984,552000,12987.61,0.2132,poor,approve
LP003834,0.419473,298000,7522.32,0.4133,poor,approve
LP003750,0.419449,6438000,49502.65,0.4311,poor,approve
LP001086,0.419256,894000,43134.99,0.3253,poor,approve
LP002024,0.419055,123000,4233.78,0.2107,poor,approve
LP003406,0.418993,413000,14215.86,0.2402,poor,approve
LP003517,0.418425,264000,12737.85,0.2418,excellent,approve
LP003269,0.418369,569000,19585.54,0.2978,fair,approve
LP000483,0.418145,14233000,114607.97,0.4717,poor,approve
LP003119,0.418115,871000,42025.25,0.4717,excellent,approve
LP002038,0.417969,303000,10429.56,0.4673,excellent,approve
LP003695,0.417838,403000,19444.52,0.3326,good,approve
LP000635,0.417579,190000,6539.99,0.1633,poor,approve
LP001460,0.417528,1500000,41366.93,0.1871,poor,approve
LP000971,0.417433,1361000,37533.59,0.3565,fair,approve
LP003063,0.417428,472000,22773.73,0.2836,poor,approve
LP003760,0.417375,1500000,51631.47,0.3086,poor,approve
LP003503,0.417233,478000,13182.26,0.2417,fair,approve
LP000813,0.417045,889000,24516.8,0.4042,fair,approve
LP002876,0.416932,587000,28322.41,0.3624,poor,approve
LP000758,0.416632,259000,7142.69,0.3079,fair,approve
LP003359,0.416417,902000,24875.31,0.415,fair,approve
LP003165,0.416063,228000,20525.14,0.5079,good,approve
LP000721,0.415457,1500000,35292.42,0.1733,poor,approve
LP001034,0.415426,1500000,41366.93,0.179,poor,approve
LP000267,0.414963,442000,21326.25,0.3983,good,approve
LP001857,0.41494,802000,18869.68,0.3495,fair,approve
LP003762,0.414877,418000,14387.97,0.3206,good,approve
LP000949,0.414241,550000,15167.87,0.3862,good,approve
LP002808,0.414168,326000,29347.35,0.3344,good,approve
LP002855,0.414122,4736000,41100.11,0.4939,fair,approve
LP004407,0.413685,8718000,70199.7,0.515,fair,approve
LP001043,0.413359,925000,21763.66,0.3277,fair,approve
LP003858,0.413107,242000,41637.2,0.362,fair,approve
LP004895,0.412801,8484000,73626.12,0.5995,poor,approve
LP004751,0.412651,1032000,24281.19,0.419,excellent,approve
LP003708,0.412477,8123000,65408.6,0.5177,poor,approve
LP003960,0.412195,1454000,50048.1,0.3271,poor,approve
LP004097,0.411573,9409000,75763.82,0.4603,poor,approve
LP003972,0.411428,1500000,41366.93,0.1997,poor,approve
LP000870,0.410684,69000,6098.33,0.3765,poor,approve
LP001756,0.410572,537000,18484.06,0.4322,good,approve
LP001144,0.41052,255000,22537.32,0.4564,fair,approve
LP004974,0.410306,711000,16728.61,0.425,good,approve
LP004011,0.410152,984000,23151.83,0.3488,excellent,approve
LP003469,0.409664,1500000,35292.42,0.3491,poor,approve
LP000891,0.409589,1500000,72374.14,0.4063,good,approve
LP000446,0.408872,673000,15834.53,0.3603,poor,approve
LP001690,0.408561,276000,24846.22,0.4731,excellent,approve
LP000233,0.408514,785000,27020.47,0.3079,fair,approve
LP001458,0.40827,1500000,41366.93,0.203,fair,approve
LP004709,0.408201,1500000,35292.42,0.274,poor,approve
LP003544,0.408169,472000,16246.7,0.3887,good,approve
LP000305,0.408049,121000,10892.73,0.3677,poor,approve
LP001103,0.407922,1553000,39201.9,0.5249,good,approve
LP002670,0.407649,690000,16234.51,0.4028,good,approve
LP004455,0.406693,5687000,45793.26,0.5356,fair,approve
LP003383,0.406465,400000,36009.02,0.3614,poor,approve
LP004928,0.406419,221000,10663.12,0.3205,fair,approve
LP000763,0.406323,1500000,35292.42,0.2854,poor,approve
LP003050,0.406181,244000,11772.86,0.185,poor,approve
LP003291,0.406123,1500000,72374.14,0.469,good,approve
LP001124,0.406028,201000,9698.14,0.2327,poor,approve
LP003512,0.40596,1500000,51631.47,0.3495,poor,approve
LP001288,0.40591,395000,18410.1,0.3982,poor,approve
LP001218,0.40571,1032000,24281.19,0.4714,excellent,approve
LP002374,0.405423,4574000,35170.1,0.5282,fair,approve
LP003467,0.404479,375000,18093.54,0.2024,fair,approve
LP002664,0.404242,481000,22418.37,0.35,fair,approve
LP000157,0.404181,445000,21471.0,0.395,good,approve
LP004159,0.402758,238000,6563.55,0.2031,fair,approve
LP001203,0.40269,1500000,35292.42,0.2559,poor,approve
LP001076,0.40269,450000,27233.34,0.5203,fair,approve
LP002851,0.402507,91000,15656.96,0.3717,poor,approve
LP001839,0.40232,1500000,35292.42,0.244,poor,approve
LP003895,0.402118,163000,14673.67,0.3605,poor,approve
LP000708,0.402065,1484000,34915.97,0.4552,excellent,approve
LP004598,0.401986,1053000,29039.58,0.4048,good,approve
LP002200,0.401945,15000000,130173.49,0.4553,poor,approve
LP001003,0.401735,1343000,64798.98,0.3299,poor,approve
LP002861,0.401321,1186000,32707.45,0.3661,excellent,approve
LP000520,0.401072,425000,14628.92,0.3053,good,approve
LP003473,0.400992,3898000,38385.15,0.4509,poor,approve
LP000198,0.400979,534000,25765.19,0.3094,fair,approve
LP001313,0.400797,192000,16969.28,0.4721,poor,approve
LP003759,0.400718,698000,62835.74,0.5515,excellent,approve
LP000497,0.400631,1500000,35292.42,0.3009,poor,approve
LP001386,0.400581,205000,18454.62,0.3717,fair,approve
LP003792,0.400499,636000,21891.74,0.4093,good,approve
LP003394,0.4001,232000,7985.67,0.1642,poor,approve
LP002236,0.399804,654000,18035.98,0.2118,fair,approve
LP002282,0.399701,1845000,14186.45,0.46,fair,approve
LP000908,0.399539,493000,11599.44,0.3111,fair,approve
LP000056,0.399532,1191000,54821.28,0.3971,fair,approve
LP001739,0.399297,298000,10257.45,0.1481,fair,approve
LP004016,0.399257,1210000,41649.38,0.3526,fair,approve
LP002828,0.399236,719000,19828.55,0.3627,fair,approve
LP000887,0.399197,1500000,51631.47,0.4453,good,approve
LP001376,0.398646,630000,15902.9,0.5146,fair,approve
LP001246,0.398296,9007000,69256.04,0.4336,fair,approve
LP001417,0.398219,115000,10163.89,0.445,poor,approve
LP001924,0.398119,402000,24328.45,0.4402,poor,approve
LP000362,0.397708,1653000,13310.4,0.4151,fair,approve
LP000069,0.397632,328000,15825.81,0.2264,poor,approve
LP002588,0.397566,613000,16905.29,0.2341,poor,approve
LP004920,0.397477,566000,13317.01,0.2688,excellent,approve
LP003918,0.39691,1500000,35292.42,0.3587,poor,approve
LP004277,0.396885,478000,28927.86,0.3891,poor,approve
LP004315,0.396879,247000,8501.98,0.1406,poor,approve
LP003023,0.396704,182000,6264.62,0.2198,poor,approve
LP001570,0.396551,538000,24763.94,0.3178,fair,approve
LP002337,0.396329,689000,33243.86,0.3124,poor,approve
LP003381,0.396262,5874000,45165.98,0.4646,fair,approve
LP002699,0.395521,8818000,76524.65,0.4894,fair,approve
LP000726,0.395447,2514000,21817.08,0.3628,poor,approve
LP001927,0.395405,267000,12882.6,0.3506,fair,approve
LP002702,0.395317,9171000,113707.28,0.4913,poor,approve
LP003608,0.395222,613000,14422.84,0.3867,good,approve
LP001620,0.395023,963000,22657.73,0.2899,good,approve
LP003423,0.394851,11427000,87863.74,0.4353,poor,approve
LP002599,0.394812,352000,16983.8,0.3197,fair,approve
LP003793,0.394781,220000,10614.87,0.277,poor,approve
LP003744,0.394654,714000,16799.19,0.3308,fair,approve
LP001651,0.394449,1500000,35292.42,0.1831,fair,approve
LP003463,0.394398,1500000,35292.42,0.3438,fair,approve
LP002512,0.394239,1500000,35292.42,0.2286,poor,approve
LP004279,0.393211,426000,20554.26,0.2601,poor,approve
LP004222,0.393196,487000,11458.27,0.1994,poor,approve
LP002902,0.392606,1500000,41366.93,0.4167,fair,approve
LP003854,0.39256,202000,9746.38,0.3027,fair,approve
LP001024,0.392501,205000,7056.3,0.3094,fair,approve
LP000934,0.392209,7447000,59965.26,0.4007,poor,approve
LP004392,0.39212,507000,23337.02,0.4107,poor,approve
LP000196,0.391871,1868000,16210.94,0.3521,poor,approve
LP002414,0.391611,599000,14093.44,0.3698,good,approve
LP001235,0.391587,175000,15753.95,0.3377,poor,approve
LP003182,0.391475,1500000,41366.93,0.3023,fair,approve
LP001809,0.391092,1500000,35292.42,0.3062,fair,approve
LP000444,0.391075,3542000,30738.3,0.3846,poor,approve
LP003736,0.39063,4077000,32829.11,0.4745,fair,approve
LP003866,0.390504,373000,10286.58,0.3811,good,approve
LP001752,0.390481,550000,15167.87,0.1495,poor,approve
LP001442,0.390476,684000,33002.61,0.4023,excellent,approve
LP001408,0.390404,664000,32037.62,0.3552,fair,approve
LP001067,0.390131,602000,15196.1,0.2507,poor,approve
LP003969,0.390129,974000,22916.55,0.4261,good,approve
LP004969,0.389948,1477000,34751.27,0.467,excellent,approve
LP004246,0.389808,467000,12878.9,0.1955,good,approve
LP004490,0.389452,492000,11575.91,0.3387,fair,approve
LP000572,0.389085,246000,6784.18,0.1598,poor,approve
LP001762,0.389002,1500000,72374.14,0.3972,fair,approve
LP002115,0.388902,553000,15250.61,0.3182,fair,approve
LP004533,0.388779,655000,31603.38,0.3282,fair,approve
LP002608,0.388521,1500000,51631.47,0.3769,fair,approve
